date,campaign_id,campaign_name,channel,ad_group,impressions,clicks,spend,revenue,country,device,ctr,cpc,roas,campaign_id_norm,campaign_key
2023-03-10,C1010,Camp_10,Email,AG_14,19631,3111,697.95,3663.5,IN,Mobile,0.1585,0.2243,5.2489,C1010,12
2023-05-16,C1025,Camp_10,Email,AG_5,1779,39,1800.17,2022.64,DE,Desktop,0.0219,46.1582,1.1236,C1025,28
2023-03-01,C1026,Camp_11,Google,AG_27,3606,1996,48.54,341.77,FR,Desktop,0.5535,0.0243,7.041,C1026,11
2023-02-24,C1008,Camp_8,Facebook,AG_21,13384,1312,1329.26,3918.8,US,Desktop,0.098,1.0132,2.9481,C1008,2
2023-10-11,C1020,Camp_5,Google,AG_8,7353,1285,1926.97,1428.79,GB,Mobile,0.1748,1.4996,0.7415,C1020,13
2023-03-21,C1026,Camp_11,Twitter,AG_3,19228,4311,1122.54,2163.83,US,Tablet,0.2242,0.2604,1.9276,C1026,11
2023-05-20,C1012,Camp_12,Email,AG_23,9535,2383,1873.96,3427.22,GB,Desktop,0.2499,0.7864,1.8289,C1012,29
2023-05-25,C1008,Camp_8,LinkedIn,AG_5,11410,3239,109.25,1662.28,IN,Desktop,0.2839,0.0337,15.2154,C1008,2
2023-11-06,C1021,Camp_6,Facebook,AG_1,13396,2139,840.49,282.93,FR,Tablet,0.1597,0.3929,0.3366,C1021,3
2023-04-18,C1007,Camp_7,Google,AG_7,18625,1704,524.01,1869.61,BR,Mobile,0.0915,0.3075,3.5679,C1007,30
2023-06-25,C1020,Camp_5,Facebook,AG_17,13345,362,1462.99,4722.24,BR,Mobile,0.0271,4.0414,3.2278,C1020,13
2023-04-15,C1009,Camp_9,Google,AG_15,11251,2604,1962.69,3208.67,IN,Tablet,0.2314,0.7537,1.6348,C1009,6
2023-12-18,C1022,Camp_7,Email,AG_12,10557,1716,516.78,3357.4,US,Tablet,0.1625,0.3012,6.4968,C1022,26
2023-11-21,C1025,Camp_10,Instagram,AG_2,2579,1193,1310.08,3161.41,BR,Tablet,0.4626,1.0981,2.4131,C1025,28
2023-05-16,C1024,Camp_9,Instagram,AG_20,4552,4451,400.2,994.96,FR,Mobile,0.9778,0.0899,2.4862,C1024,14
2023-09-16,C1025,Camp_10,LinkedIn,AG_21,5981,4286,1132.83,2091.67,IN,Desktop,0.7166,0.2643,1.8464,C1025,28
2023-09-08,C1022,Camp_7,Twitter,AG_22,14169,3738,930.55,3754.7,IN,Desktop,0.2638,0.2489,4.0349,C1022,26
2023-05-09,C1022,Camp_7,Facebook,AG_30,2949,2469,1944.15,506.86,IN,Tablet,0.8372,0.7874,0.2607,C1022,26
2023-01-27,C1027,Camp_12,Twitter,AG_20,7490,4795,1219.01,1389.26,US,Mobile,0.6402,0.2542,1.1397,C1027,7
2023-02-17,C1005,Camp_5,Google,AG_30,12022,556,702.27,1381.6,IN,Tablet,0.0462,1.2631,1.9673,C1005,4
2023-11-21,C1021,Camp_6,Email,AG_16,2589,825,232.62,2160.09,DE,Tablet,0.3187,0.282,9.2859,C1021,3
2023-08-05,C1004,Camp_4,LinkedIn,AG_22,9923,2808,306.74,4901.84,GB,Desktop,0.283,0.1092,15.9804,C1004,17
2023-05-22,C1029,Camp_14,Instagram,AG_16,9307,4521,454.51,337.51,DE,Tablet,0.4858,0.1005,0.7426,C1029,22
2023-01-23,C1021,Camp_6,Instagram,AG_1,9640,2719,505.68,2593.5,US,Tablet,0.2821,0.186,5.1287,C1021,3
2023-01-02,C1021,Camp_6,LinkedIn,AG_1,16464,3508,1701.98,896.82,US,Tablet,0.2131,0.4852,0.5269,C1021,3
2023-06-20,C1002,Camp_2,Facebook,AG_18,4711,3741,1124.64,4853.38,IN,Mobile,0.7941,0.3006,4.3155,C1002,9
2023-03-08,C1010,Camp_10,Twitter,AG_18,19323,1574,1049.16,566.52,FR,Desktop,0.0815,0.6666,0.54,C1010,12
2023-11-23,C1026,Camp_11,Google,AG_14,5978,3998,233.96,2018.01,BR,Mobile,0.6688,0.0585,8.6254,C1026,11
2023-05-15,C1015,Camp_15,Twitter,AG_1,16447,2129,1720.98,3689.42,BR,Tablet,0.1294,0.8084,2.1438,C1015,16
2023-03-24,C1002,Camp_2,Instagram,AG_1,951,355,1447.01,3522.77,BR,Tablet,0.3733,4.0761,2.4345,C1002,9
2023-08-15,C1019,Camp_4,LinkedIn,AG_17,18171,3329,140.0,2113.64,DE,Tablet,0.1832,0.0421,15.0974,C1019,15
2023-10-10,C1012,Camp_12,Instagram,AG_24,6933,588,1417.13,1732.62,US,Mobile,0.0848,2.4101,1.2226,C1012,29
2023-12-28,C1024,Camp_9,Email,AG_9,12038,2012,1089.36,1988.06,GB,Desktop,0.1671,0.5414,1.825,C1024,14
2023-08-07,C1005,Camp_5,Instagram,AG_18,2527,1547,168.04,1321.38,US,Mobile,0.6122,0.1086,7.8635,C1005,4
2023-10-15,C1003,Camp_3,Google,AG_10,4100,294,919.31,1026.66,DE,Mobile,0.0717,3.1269,1.1168,C1003,8
2023-01-05,C1030,Camp_15,Facebook,AG_1,5152,1985,971.97,2415.2,BR,Desktop,0.3853,0.4897,2.4849,C1030,5
2023-02-27,C1010,Camp_10,Facebook,AG_17,2838,1247,335.72,1342.67,GB,Mobile,0.4394,0.2692,3.9994,C1010,12
2023-02-08,C1011,Camp_11,Email,AG_27,5487,3117,1891.67,1437.31,GB,Tablet,0.5681,0.6069,0.7598,C1011,24
2023-12-20,C1024,Camp_9,Google,AG_23,8102,1690,1700.7,3283.78,IN,Mobile,0.2086,1.0063,1.9308,C1024,14
2023-03-18,C1014,Camp_14,LinkedIn,AG_22,5636,1136,1339.7,4842.69,FR,Desktop,0.2016,1.1793,3.6148,C1014,23
2023-10-07,C1006,Camp_6,Twitter,AG_14,13579,2064,927.28,3018.19,GB,Tablet,0.152,0.4493,3.2549,C1006,10
2023-01-19,C1007,Camp_7,LinkedIn,AG_26,4013,359,826.47,384.9,IN,Mobile,0.0895,2.3021,0.4657,C1007,30
2023-07-09,C1005,Camp_5,Twitter,AG_30,17550,4795,1303.69,377.92,FR,Desktop,0.2732,0.2719,0.2899,C1005,4
2023-10-26,C1026,Camp_11,Facebook,AG_6,10736,4543,1093.14,4757.12,BR,Tablet,0.4232,0.2406,4.3518,C1026,11
2023-10-10,C1018,Camp_3,Instagram,AG_4,5826,4770,129.23,1486.45,IN,Desktop,0.8187,0.0271,11.5024,C1018,1
2023-03-17,C1029,Camp_14,Instagram,AG_30,3473,1007,1027.44,460.33,US,Desktop,0.29,1.0203,0.448,C1029,22
2023-08-09,C1012,Camp_12,Email,AG_4,12261,2514,1613.78,2995.22,US,Mobile,0.205,0.6419,1.856,C1012,29
2023-03-07,C1017,Camp_2,LinkedIn,AG_17,2182,585,921.18,3118.24,FR,Mobile,0.2681,1.5747,3.385,C1017,20
2023-01-22,C1017,Camp_2,Google,AG_5,16381,1247,108.65,3242.52,IN,Tablet,0.0761,0.0871,29.8437,C1017,20
2023-06-07,C1030,Camp_15,Twitter,AG_8,15405,3902,1573.63,1337.01,DE,Desktop,0.2533,0.4033,0.8496,C1030,5
2023-07-06,C1009,Camp_9,Instagram,AG_7,9917,1435,406.72,75.55,IN,Mobile,0.1447,0.2834,0.1858,C1009,6
2023-01-21,C1027,Camp_12,Email,AG_20,11361,571,520.95,4825.08,DE,Tablet,0.0503,0.9123,9.2621,C1027,7
2023-07-03,C1006,Camp_6,LinkedIn,AG_17,517,334,333.59,1254.47,GB,Desktop,0.646,0.9988,3.7605,C1006,10
2023-04-18,C1009,Camp_9,Google,AG_9,8908,1245,663.78,3380.13,GB,Desktop,0.1398,0.5332,5.0922,C1009,6
2023-12-16,C1030,Camp_15,Facebook,AG_27,3367,2084,1514.72,3533.15,GB,Mobile,0.6189,0.7268,2.3325,C1030,5
2023-05-08,C1027,Camp_12,Google,AG_12,17309,277,1041.17,3050.04,IN,Mobile,0.016,3.7587,2.9294,C1027,7
2023-12-08,C1016,Camp_1,Facebook,AG_9,5845,1887,413.74,1564.54,FR,Mobile,0.3228,0.2193,3.7815,C1016,21
2023-02-22,C1026,Camp_11,LinkedIn,AG_26,11438,4579,1756.27,1355.48,DE,Tablet,0.4003,0.3835,0.7718,C1026,11
2023-07-01,C1010,Camp_10,Google,AG_13,512,241,1759.77,2988.34,IN,Mobile,0.4707,7.302,1.6981,C1010,12
2023-10-14,C1024,Camp_9,Email,AG_3,7643,4826,1741.8,4330.48,GB,Mobile,0.6314,0.3609,2.4862,C1024,14
2023-07-28,C1028,Camp_13,LinkedIn,AG_12,7687,1040,481.4,4733.67,US,Tablet,0.1353,0.4629,9.8331,C1028,27
2023-11-14,C1011,Camp_11,Facebook,AG_13,828,523,905.22,529.53,GB,Tablet,0.6316,1.7308,0.585,C1011,24
2023-03-21,C1026,Camp_11,Email,AG_15,11757,917,1970.05,774.14,FR,Desktop,0.078,2.1484,0.393,C1026,11
2023-05-02,C1004,Camp_4,Instagram,AG_19,6088,885,1545.16,4723.68,GB,Mobile,0.1454,1.7459,3.0571,C1004,17
2023-03-25,C1015,Camp_15,Email,AG_8,18988,2752,59.2,3682.68,BR,Mobile,0.1449,0.0215,62.2074,C1015,16
2023-04-01,C1003,Camp_3,Instagram,AG_23,3067,21,135.08,4414.97,FR,Tablet,0.0068,6.4324,32.6841,C1003,8
2023-07-31,C1005,Camp_5,Email,AG_8,14627,4569,930.54,1013.16,US,Mobile,0.3124,0.2037,1.0888,C1005,4
2023-01-13,C1025,Camp_10,Facebook,AG_10,19270,3191,1818.89,2937.93,DE,Tablet,0.1656,0.57,1.6152,C1025,28
2023-04-02,C1008,Camp_8,Twitter,AG_22,16148,2353,1079.71,3505.7,GB,Tablet,0.1457,0.4589,3.2469,C1008,2
2023-06-20,C1028,Camp_13,Twitter,AG_27,17606,4799,998.14,3400.56,FR,Mobile,0.2726,0.208,3.4069,C1028,27
2023-07-30,C1022,Camp_7,Instagram,AG_28,18055,686,215.42,2040.76,DE,Desktop,0.038,0.314,9.4734,C1022,26
2023-12-09,C1024,Camp_9,Instagram,AG_3,5173,284,1315.28,76.97,US,Tablet,0.0549,4.6313,0.0585,C1024,14
2023-05-08,C1022,Camp_7,Google,AG_21,5204,4811,1645.1,2914.63,BR,Mobile,0.9245,0.3419,1.7717,C1022,26
2023-05-17,C1013,Camp_13,Email,AG_28,2243,762,763.94,1265.51,FR,Desktop,0.3397,1.0025,1.6566,C1013,19
2023-03-23,C1028,Camp_13,Email,AG_21,7457,2428,1552.35,2251.27,US,Desktop,0.3256,0.6394,1.4502,C1028,27
2023-12-26,C1026,Camp_11,Email,AG_25,12143,2507,1929.13,4787.91,US,Desktop,0.2065,0.7695,2.4819,C1026,11
2023-02-25,C1018,Camp_3,Email,AG_2,3540,1030,411.51,1995.18,IN,Desktop,0.291,0.3995,4.8484,C1018,1
2023-07-15,C1012,Camp_12,Google,AG_3,5744,28,1049.04,4199.01,DE,Mobile,0.0049,37.4657,4.0027,C1012,29
2023-01-20,C1003,Camp_3,Instagram,AG_13,10618,906,577.84,942.7,IN,Mobile,0.0853,0.6378,1.6314,C1003,8
2023-08-29,C1026,Camp_11,Twitter,AG_13,14652,3104,1586.74,3362.3,US,Mobile,0.2118,0.5112,2.119,C1026,11
2023-04-24,C1013,Camp_13,Google,AG_13,3014,2926,1157.3,4885.03,FR,Mobile,0.9708,0.3955,4.2211,C1013,19
2023-04-13,C1001,Camp_1,Facebook,AG_18,13684,3999,1270.99,509.47,GB,Desktop,0.2922,0.3178,0.4008,C1001,25
2023-08-24,C1009,Camp_9,Google,AG_16,12244,2994,1596.84,41.6,BR,Desktop,0.2445,0.5333,0.0261,C1009,6
2023-06-29,C1018,Camp_3,Google,AG_2,14497,2506,794.96,2167.91,BR,Tablet,0.1729,0.3172,2.7271,C1018,1
2023-06-06,C1004,Camp_4,Google,AG_21,8887,4665,1830.6,463.13,IN,Desktop,0.5249,0.3924,0.253,C1004,17
2023-04-27,C1015,Camp_15,LinkedIn,AG_1,14291,3609,1068.39,3741.92,GB,Desktop,0.2525,0.296,3.5024,C1015,16
2023-04-25,C1012,Camp_12,Facebook,AG_23,828,481,320.12,4572.74,IN,Tablet,0.5809,0.6655,14.2845,C1012,29
2023-01-13,C1022,Camp_7,Instagram,AG_6,17849,1453,1393.32,2170.1,BR,Mobile,0.0814,0.9589,1.5575,C1022,26
2023-12-04,C1024,Camp_9,Twitter,AG_3,798,737,1587.56,1293.56,DE,Mobile,0.9236,2.1541,0.8148,C1024,14
2023-04-09,C1022,Camp_7,Twitter,AG_16,7286,3356,636.94,2172.02,BR,Mobile,0.4606,0.1898,3.4101,C1022,26
2023-07-24,C1009,Camp_9,Instagram,AG_28,14612,515,1715.07,3617.24,BR,Mobile,0.0352,3.3302,2.1091,C1009,6
2023-06-18,C1019,Camp_4,LinkedIn,AG_14,14023,38,1812.76,45.27,GB,Mobile,0.0027,47.7042,0.025,C1019,15
2023-05-23,C1013,Camp_13,Twitter,AG_21,16879,3342,557.42,2947.27,IN,Tablet,0.198,0.1668,5.2873,C1013,19
2023-02-05,C1027,Camp_12,Google,AG_26,7500,886,1967.13,3066.46,US,Tablet,0.1181,2.2202,1.5588,C1027,7
2023-05-23,C1021,Camp_6,Twitter,AG_11,4271,2844,285.72,3188.44,FR,Mobile,0.6659,0.1005,11.1593,C1021,3
2023-06-29,C1012,Camp_12,Facebook,AG_19,4460,2204,408.02,1210.11,US,Desktop,0.4942,0.1851,2.9658,C1012,29
2023-11-25,C1004,Camp_4,Facebook,AG_28,2602,1098,372.53,3570.26,DE,Desktop,0.422,0.3393,9.5838,C1004,17
2023-09-18,C1022,Camp_7,Instagram,AG_4,17201,1823,1788.51,456.96,DE,Desktop,0.106,0.9811,0.2555,C1022,26
2023-07-24,C1008,Camp_8,LinkedIn,AG_29,19266,3201,1310.31,996.35,IN,Tablet,0.1661,0.4093,0.7604,C1008,2
2023-12-14,C1016,Camp_1,Email,AG_17,5586,3155,308.45,4387.35,US,Desktop,0.5648,0.0978,14.2239,C1016,21
2023-10-02,C1001,Camp_1,Email,AG_30,8435,3093,883.45,3693.62,BR,Tablet,0.3667,0.2856,4.1809,C1001,25
2023-06-19,C1020,Camp_5,LinkedIn,AG_2,4591,3530,1232.52,68.73,GB,Mobile,0.7689,0.3492,0.0558,C1020,13
2023-01-15,C1029,Camp_14,Twitter,AG_8,11230,3778,171.51,1241.88,IN,Desktop,0.3364,0.0454,7.2409,C1029,22
2023-03-01,C1018,Camp_3,LinkedIn,AG_7,7751,2896,1765.42,1072.03,IN,Desktop,0.3736,0.6096,0.6072,C1018,1
2023-05-14,C1011,Camp_11,LinkedIn,AG_29,1267,747,1608.19,1354.03,US,Mobile,0.5896,2.1529,0.842,C1011,24
2023-04-02,C1030,Camp_15,Twitter,AG_28,1162,988,1012.89,1237.8,FR,Mobile,0.8503,1.0252,1.222,C1030,5
2023-10-25,C1020,Camp_5,Facebook,AG_23,18640,4116,1934.42,312.63,DE,Desktop,0.2208,0.47,0.1616,C1020,13
2023-05-16,C1008,Camp_8,Google,AG_29,11274,4964,838.43,2294.7,BR,Desktop,0.4403,0.1689,2.7369,C1008,2
2023-01-20,C1021,Camp_6,Instagram,AG_19,4829,4026,1968.3,3663.67,GB,Desktop,0.8337,0.4889,1.8613,C1021,3
2023-02-25,C1003,Camp_3,Email,AG_16,9448,4179,1337.5,3033.66,DE,Desktop,0.4423,0.3201,2.2682,C1003,8
2023-11-02,C1021,Camp_6,Facebook,AG_9,5434,1682,1271.17,3364.36,BR,Desktop,0.3095,0.7557,2.6467,C1021,3
2023-08-11,C1027,Camp_12,LinkedIn,AG_2,9024,4665,336.08,405.75,IN,Tablet,0.517,0.072,1.2073,C1027,7
2023-06-26,C1015,Camp_15,LinkedIn,AG_30,4430,3963,1764.45,4757.45,FR,Desktop,0.8946,0.4452,2.6963,C1015,16
2023-06-10,C1030,Camp_15,Email,AG_3,6901,933,857.84,4192.46,IN,Desktop,0.1352,0.9194,4.8872,C1030,5
2023-08-12,C1023,Camp_8,Twitter,AG_22,4946,3598,328.66,4025.45,FR,Tablet,0.7275,0.0913,12.2481,C1023,18
2023-11-07,C1010,Camp_10,Instagram,AG_30,6831,3233,30.15,4114.92,US,Mobile,0.4733,0.0093,136.4816,C1010,12
2023-09-19,C1021,Camp_6,Google,AG_9,15468,1980,1121.71,4663.55,BR,Mobile,0.128,0.5665,4.1575,C1021,3
2023-03-01,C1014,Camp_14,Twitter,AG_29,17437,1855,1057.16,2721.27,DE,Mobile,0.1064,0.5699,2.5741,C1014,23
2023-07-17,C1004,Camp_4,Email,AG_18,2639,792,1440.11,1001.41,IN,Tablet,0.3001,1.8183,0.6954,C1004,17
2023-10-23,C1005,Camp_5,Twitter,AG_19,7156,791,1781.06,3083.92,FR,Tablet,0.1105,2.2517,1.7315,C1005,4
2023-04-08,C1002,Camp_2,Google,AG_22,11616,1809,163.42,3714.41,FR,Mobile,0.1557,0.0903,22.7292,C1002,9
2023-05-11,C1002,Camp_2,Google,AG_2,11593,2255,1464.34,3689.59,IN,Mobile,0.1945,0.6494,2.5196,C1002,9
2023-01-23,C1010,Camp_10,LinkedIn,AG_6,1642,1562,378.89,2607.25,DE,Mobile,0.9513,0.2426,6.8813,C1010,12
2023-12-29,C1016,Camp_1,Twitter,AG_30,14064,1607,1717.06,342.29,BR,Desktop,0.1143,1.0685,0.1993,C1016,21
2023-08-12,C1004,Camp_4,Facebook,AG_28,17675,984,1639.03,1855.56,US,Tablet,0.0557,1.6657,1.1321,C1004,17
2023-01-01,C1004,Camp_4,Facebook,AG_11,6413,3676,1083.88,4603.83,US,Desktop,0.5732,0.2949,4.2475,C1004,17
2023-09-24,C1008,Camp_8,Twitter,AG_1,19165,3380,1421.93,2922.24,GB,Tablet,0.1764,0.4207,2.0551,C1008,2
2023-10-03,C1029,Camp_14,Google,AG_7,18024,519,632.13,2691.66,GB,Tablet,0.0288,1.218,4.2581,C1029,22
2023-12-18,C1018,Camp_3,Instagram,AG_19,13907,590,944.98,1344.27,GB,Desktop,0.0424,1.6017,1.4225,C1018,1
2023-12-10,C1005,Camp_5,Google,AG_5,9680,1050,1644.17,1842.24,DE,Mobile,0.1085,1.5659,1.1205,C1005,4
2023-04-11,C1013,Camp_13,Google,AG_25,17849,3633,921.23,4476.73,BR,Tablet,0.2035,0.2536,4.8595,C1013,19
2023-07-06,C1015,Camp_15,Instagram,AG_27,8791,4444,718.81,3332.32,BR,Desktop,0.5055,0.1617,4.6359,C1015,16
2023-08-09,C1012,Camp_12,Email,AG_23,7594,959,990.95,3936.94,GB,Desktop,0.1263,1.0333,3.9729,C1012,29
2023-02-05,C1022,Camp_7,Google,AG_27,4412,692,1657.36,2271.73,GB,Tablet,0.1568,2.395,1.3707,C1022,26
2023-12-07,C1024,Camp_9,Instagram,AG_13,1424,377,673.74,3151.24,DE,Mobile,0.2647,1.7871,4.6772,C1024,14
2023-06-19,C1023,Camp_8,Twitter,AG_30,3241,2946,351.65,1241.92,GB,Tablet,0.909,0.1194,3.5317,C1023,18
2023-11-16,C1018,Camp_3,Instagram,AG_3,19970,526,1425.47,3527.3,US,Tablet,0.0263,2.71,2.4745,C1018,1
2023-06-10,C1014,Camp_14,Facebook,AG_10,1910,1176,1652.83,2138.01,IN,Mobile,0.6157,1.4055,1.2935,C1014,23
2023-12-06,C1019,Camp_4,Instagram,AG_6,6688,2253,205.77,2212.73,US,Desktop,0.3369,0.0913,10.7534,C1019,15
2023-03-05,C1024,Camp_9,Google,AG_19,19407,3344,483.55,3246.61,US,Desktop,0.1723,0.1446,6.7141,C1024,14
2023-06-03,C1024,Camp_9,Email,AG_8,5401,3965,288.23,4681.4,FR,Mobile,0.7341,0.0727,16.2419,C1024,14
2023-09-17,C1005,Camp_5,Twitter,AG_19,15585,1875,699.14,320.03,IN,Desktop,0.1203,0.3729,0.4577,C1005,4
2023-06-08,C1029,Camp_14,Instagram,AG_27,11814,1763,903.45,4123.72,US,Desktop,0.1492,0.5125,4.5644,C1029,22
2023-12-08,C1014,Camp_14,Google,AG_28,4848,520,1498.91,1461.92,IN,Mobile,0.1073,2.8825,0.9753,C1014,23
2023-07-29,C1021,Camp_6,Email,AG_13,9535,1016,1304.04,2219.6,US,Mobile,0.1066,1.2835,1.7021,C1021,3
2023-06-17,C1004,Camp_4,Instagram,AG_22,3809,3003,1243.75,109.57,DE,Desktop,0.7884,0.4142,0.0881,C1004,17
2023-07-26,C1027,Camp_12,Twitter,AG_29,13216,116,707.99,1505.23,DE,Tablet,0.0088,6.1034,2.1261,C1027,7
2023-12-23,C1016,Camp_1,Twitter,AG_18,9676,2433,1683.69,2513.16,GB,Desktop,0.2514,0.692,1.4927,C1016,21
2023-06-01,C1020,Camp_5,Facebook,AG_11,10250,583,945.22,280.88,DE,Mobile,0.0569,1.6213,0.2972,C1020,13
2023-10-11,C1014,Camp_14,Twitter,AG_13,19556,394,1958.31,2455.48,IN,Tablet,0.0201,4.9703,1.2539,C1014,23
2023-03-07,C1009,Camp_9,Email,AG_25,6630,3788,1270.11,4635.55,FR,Tablet,0.5713,0.3353,3.6497,C1009,6
2023-04-09,C1002,Camp_2,Google,AG_24,10288,2768,256.9,526.97,GB,Tablet,0.2691,0.0928,2.0513,C1002,9
2023-08-04,C1023,Camp_8,Twitter,AG_5,14783,4167,1353.97,3822.2,US,Tablet,0.2819,0.3249,2.823,C1023,18
2023-12-07,C1012,Camp_12,Twitter,AG_26,604,273,653.58,2048.36,DE,Tablet,0.452,2.3941,3.1341,C1012,29
2023-07-14,C1007,Camp_7,Google,AG_23,1314,337,1374.22,3275.87,GB,Tablet,0.2565,4.0778,2.3838,C1007,30
2023-12-13,C1015,Camp_15,Google,AG_24,1631,1389,143.93,1301.18,DE,Tablet,0.8516,0.1036,9.0404,C1015,16
2023-03-31,C1015,Camp_15,Email,AG_3,923,494,353.89,797.46,GB,Mobile,0.5352,0.7164,2.2534,C1015,16
2023-11-12,C1008,Camp_8,Twitter,AG_17,17412,4702,1712.2,802.31,IN,Tablet,0.27,0.3641,0.4686,C1008,2
2023-10-19,C1028,Camp_13,Email,AG_24,5129,165,458.22,352.46,IN,Desktop,0.0322,2.7771,0.7692,C1028,27
2023-06-04,C1012,Camp_12,Twitter,AG_12,13528,1567,1674.9,928.23,US,Tablet,0.1158,1.0689,0.5542,C1012,29
2023-07-27,C1004,Camp_4,Instagram,AG_2,16617,728,562.16,3321.1,BR,Tablet,0.0438,0.7722,5.9077,C1004,17
2023-10-08,C1022,Camp_7,Twitter,AG_4,2205,2043,1287.55,4408.45,GB,Tablet,0.9265,0.6302,3.4239,C1022,26
2023-01-01,C1012,Camp_12,Facebook,AG_14,3727,101,1389.83,4070.63,BR,Tablet,0.0271,13.7607,2.9289,C1012,29
2023-06-05,C1018,Camp_3,Facebook,AG_8,13072,3496,1027.75,3425.67,BR,Tablet,0.2674,0.294,3.3332,C1018,1
2023-05-27,C1029,Camp_14,Facebook,AG_27,1952,1415,614.09,552.16,FR,Mobile,0.7249,0.434,0.8992,C1029,22
2023-04-18,C1021,Camp_6,Facebook,AG_3,5010,778,429.23,1445.94,IN,Desktop,0.1553,0.5517,3.3687,C1021,3
2023-08-09,C1012,Camp_12,Email,AG_11,11103,213,71.21,1549.03,US,Tablet,0.0192,0.3343,21.753,C1012,29
2023-10-24,C1002,Camp_2,Twitter,AG_20,13943,3762,611.37,1249.78,GB,Tablet,0.2698,0.1625,2.0442,C1002,9
2023-11-07,C1013,Camp_13,Instagram,AG_25,11804,1576,1308.06,2575.03,US,Mobile,0.1335,0.83,1.9686,C1013,19
2023-12-02,C1009,Camp_9,Email,AG_20,15861,2448,1876.92,2677.77,IN,Desktop,0.1543,0.7667,1.4267,C1009,6
2023-06-14,C1007,Camp_7,Google,AG_20,6290,2936,1743.05,1784.43,BR,Desktop,0.4668,0.5937,1.0237,C1007,30
2023-08-27,C1004,Camp_4,Twitter,AG_13,17740,3117,1533.3,1768.95,US,Tablet,0.1757,0.4919,1.1537,C1004,17
2023-08-15,C1028,Camp_13,LinkedIn,AG_25,19860,591,1577.95,4142.78,GB,Tablet,0.0298,2.67,2.6254,C1028,27
2023-08-15,C1027,Camp_12,Twitter,AG_11,5745,2720,1331.64,3946.46,DE,Tablet,0.4735,0.4896,2.9636,C1027,7
2023-12-12,C1015,Camp_15,Email,AG_1,19970,713,524.27,1538.98,FR,Desktop,0.0357,0.7353,2.9355,C1015,16
2023-04-20,C1003,Camp_3,Facebook,AG_21,9688,935,1814.85,4568.94,IN,Mobile,0.0965,1.941,2.5175,C1003,8
2023-09-19,C1022,Camp_7,LinkedIn,AG_9,11929,4337,1343.11,4764.08,BR,Tablet,0.3636,0.3097,3.5471,C1022,26
2023-08-31,C1007,Camp_7,Email,AG_26,8153,1,1123.08,1633.71,GB,Tablet,0.0001,1123.08,1.4547,C1007,30
2023-03-28,C1021,Camp_6,Twitter,AG_15,3430,2272,226.42,1772.12,GB,Mobile,0.6624,0.0997,7.8267,C1021,3
2023-12-04,C1021,Camp_6,Instagram,AG_16,19187,2848,896.88,2528.17,US,Mobile,0.1484,0.3149,2.8188,C1021,3
2023-02-13,C1020,Camp_5,Email,AG_8,8762,4044,923.41,4705.6,IN,Tablet,0.4615,0.2283,5.0959,C1020,13
2023-05-26,C1001,Camp_1,Instagram,AG_12,7214,1949,1729.8,4381.6,DE,Mobile,0.2702,0.8875,2.533,C1001,25
2023-09-21,C1002,Camp_2,LinkedIn,AG_18,13423,917,1095.56,512.84,DE,Tablet,0.0683,1.1947,0.4681,C1002,9
2023-12-06,C1026,Camp_11,Google,AG_13,1453,1126,763.9,1963.65,FR,Desktop,0.7749,0.6784,2.5706,C1026,11
2023-11-21,C1011,Camp_11,Email,AG_14,11075,2241,1953.72,2766.86,BR,Desktop,0.2023,0.8718,1.4162,C1011,24
2023-11-14,C1008,Camp_8,LinkedIn,AG_6,11123,89,225.89,2515.66,FR,Mobile,0.008,2.5381,11.1367,C1008,2
2023-06-21,C1005,Camp_5,Instagram,AG_22,767,685,847.98,969.32,US,Mobile,0.8931,1.2379,1.1431,C1005,4
2023-02-17,C1026,Camp_11,LinkedIn,AG_19,9437,2169,88.84,4294.08,IN,Desktop,0.2298,0.041,48.335,C1026,11
2023-05-01,C1019,Camp_4,Facebook,AG_22,13759,4238,1481.11,3384.7,DE,Desktop,0.308,0.3495,2.2852,C1019,15
2023-12-11,C1007,Camp_7,Email,AG_13,3819,3041,1836.56,4189.54,IN,Mobile,0.7963,0.6039,2.2812,C1007,30
2023-06-08,C1003,Camp_3,Facebook,AG_3,19229,105,563.67,4293.82,US,Desktop,0.0055,5.3683,7.6176,C1003,8
2023-04-26,C1027,Camp_12,Google,AG_25,7583,886,1717.39,3741.78,IN,Desktop,0.1168,1.9384,2.1788,C1027,7
2023-04-12,C1025,Camp_10,LinkedIn,AG_20,639,427,587.98,2196.05,IN,Mobile,0.6682,1.377,3.7349,C1025,28
2023-03-17,C1018,Camp_3,LinkedIn,AG_10,5064,1895,1821.99,3052.73,IN,Tablet,0.3742,0.9615,1.6755,C1018,1
2023-01-13,C1007,Camp_7,LinkedIn,AG_26,4935,316,1509.15,801.83,US,Mobile,0.064,4.7758,0.5313,C1007,30
2023-01-24,C1019,Camp_4,LinkedIn,AG_8,6142,634,1610.79,3368.23,US,Tablet,0.1032,2.5407,2.091,C1019,15
2023-05-06,C1007,Camp_7,Google,AG_23,14937,1925,40.92,896.27,US,Tablet,0.1289,0.0213,21.903,C1007,30
2023-09-01,C1027,Camp_12,Instagram,AG_3,7412,2056,1925.81,3469.75,DE,Desktop,0.2774,0.9367,1.8017,C1027,7
